,,,,,,,,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS ORN VDK ORNG 375 ML 008200000388,"5,697","7,315","7,250","5,896","6,633","7,506","4,177","6,480","7,016","5,767","5,200","5,737","3,445","3,181",990,"1,088",218,323,922,325,425,881,577,433,100,44,32,17,206,288,147,54,"1,003","1,118","1,028",820,897,"1,146",559,848,918,761,684,755,462,428,145,145,27,44,114,56,59,114,75,58,14,5,4,2,24,30,15,7,136.18,156.85,169.06,172.39,177.41,157.04,179.18,183.32,183.19,181.74,182.42,182.29,178.96,178.35,163.32,179.98,192.85,176.39,193.43,140.24,171.87,185.70,183.46,180.57,166.95,212.68,191.38,206.76,209.21,226.97,232.15,181.50,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS ORN VDK ORNG 70 PRF 1000 ML 008200072387,"12,957","8,801","12,990","11,231","12,830","22,630","17,693","18,245","22,773","12,981","15,430","25,354","11,397","11,011","12,110","9,720","9,918","14,362","12,391","10,857","12,649","9,470","9,181","15,279","10,507","9,897","15,547","14,340","15,120","15,978","13,224","11,969",877,582,865,768,856,"1,528","1,222","1,257","1,615",910,"1,199","1,807",783,825,805,655,667,966,818,733,843,633,605,"1,010",692,659,"1,024",938,"1,001","1,075",884,803,132.98,136.05,135.24,131.57,134.98,133.29,130.34,130.69,126.95,128.34,115.84,126.30,130.94,120.14,135.37,133.65,133.89,133.88,136.28,133.27,135.05,134.58,136.53,136.19,136.59,135.09,136.69,137.57,136.03,133.78,134.65,134.11,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.3
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS ORN VDK ORNG 70 PRF 1750 ML 008200072389,"25,450","30,810","35,963","28,637","25,695","34,858","29,403","25,973","32,562","23,937","27,445","32,210","25,096","24,763","32,271","27,689","26,689","34,153","27,604","25,991","29,771","23,480","23,212","30,094","23,158","23,917","40,851","34,038","31,626","38,278","28,310","27,526","1,357","1,705","1,955","1,557","1,366","1,854","1,587","1,368","1,696","1,226","1,445","1,709","1,326","1,325","1,704","1,471","1,400","1,793","1,431","1,337","1,516","1,188","1,211","1,572","1,203","1,219","2,091","1,705","1,645","1,994","1,447","1,359",96.48,92.94,94.65,94.64,96.76,96.73,95.30,97.63,98.75,100.44,97.69,96.93,97.39,96.12,97.40,96.82,98.08,98.00,99.20,100.02,100.99,101.66,98.60,98.48,99.02,100.93,100.49,102.68,98.91,98.77,100.62,104.16,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.4,0.4
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS ORN VDK ORNG 70 PRF PLST 375 ML 008200078820,,,,,,,,,,,,,,,60,170,160,168,111,96,267,114,108,320,75,154,222,205,386,354,491,497,,,,,,,,,,,,,,,6,17,16,17,12,11,40,20,21,56,12,28,38,34,52,56,78,71,,,,,,,,,,,,,,,239.76,239.54,239.64,236.71,221.76,208.91,159.83,136.45,123.05,137.23,149.76,131.61,139.82,144.76,176.65,151.36,151.66,167.74,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PMG VDK PMGR 70 PRF 1000 ML 008200074039,"2,662","7,485","5,821","5,288","2,432","6,553","3,143","3,099","4,629","3,042","2,882","4,518","5,814","2,989","3,688","2,591","2,888","3,265","2,755","3,019","3,390","3,117","2,806","4,753","2,878","2,264","3,716","3,961","3,012","2,240","1,374",922,192,524,421,377,173,464,227,240,352,233,209,334,409,209,265,192,208,238,193,221,239,215,197,349,201,158,255,286,221,162,102,69,124.80,128.56,124.42,126.08,126.76,127.03,124.59,116.21,118.47,117.30,123.96,121.71,128.06,128.57,125.03,121.34,124.99,123.27,128.75,123.14,127.65,130.64,128.12,122.58,128.69,128.80,130.91,124.78,122.58,124.48,121.13,120.07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PMG VDK PMGR 70 PRF 1750 ML 008200074040,24,100,37,40,28,19,210,19,,188,,378,,,,,,,,,103,213,,,,,96,195,,,,,5,6,2,2,2,1,6,1,,6,,11,,,,,,,,,5,10,,,,,4,9,,,,,24.38,86.14,95.06,102.78,71.29,97.89,169.75,97.89,,169.72,,169.69,,,,,,,,,113.10,113.10,,,,,113.18,113.15,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PMG VDK PMGR 70 PRF 375 ML 008200000181,,,5,,44,39,44,,,5,5,,15,30,,,17,,,,,,8,8,8,,17,8,,46,,8,,,1,,8,7,8,,,1,1,,3,4,,,2,,,,,,1,1,1,,2,1,,7,,1,,,118.81,,140.27,143.54,140.46,,,118.81,118.81,,119.76,178.80,,,199.76,,,,,,197.38,197.38,197.38,,199.76,197.38,,153.50,,197.38,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PMG VDK PMGR 70 PRF 750 ML 008200074038,"18,513","19,413","22,673","17,960","17,501","22,534","19,478","19,169","25,668","19,344","20,716","29,992","20,376","19,985","20,876","21,001","19,409","32,595","31,797","28,467","30,975","22,042","18,284","30,457","16,919","10,778","12,416","15,235","9,164","8,031","3,922","3,438","1,613","1,752","2,094","1,578","1,537","1,978","1,668","1,667","2,360","1,823","1,819","2,708","1,748","1,784","1,856","1,816","1,729","2,968","2,859","2,579","2,686","1,930","1,628","2,653","1,504",943,"1,103","1,441",929,749,336,289,137.83,133.02,129.98,136.62,136.69,136.73,140.14,138.00,130.55,127.41,136.70,132.95,139.91,134.46,135.04,138.80,134.78,131.83,133.50,132.52,138.46,137.12,134.86,137.84,135.05,137.22,135.11,126.90,118.42,128.74,140.30,142.96,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.5,0.6,0.6,1.1,1.7,1.7,1.5,1.3,1.3,1.5,1.2,0.9,0.8,0.9,0.6,0.3,0.2,0.1
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PMG VDK PMGR 70 PRF PLST 50 ML 008200000180,117,243,174,210,176,166,223,173,175,350,161,218,155,88,276,187,137,140,265,120,169,140,175,240,39,3,8,10,5,9,3,6,117,244,175,211,177,167,225,175,177,354,161,216,154,88,278,187,138,141,265,121,170,141,177,242,39,3,8,10,5,9,3,6,178.24,177.79,178.01,177.92,177.52,177.77,176.79,176.79,176.82,176.82,178.27,179.80,179.72,177.66,177.11,177.72,177.35,178.11,178.81,177.99,177.53,176.70,176.82,176.81,177.11,174.71,176.00,176.79,176.79,177.80,171.18,173.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PNP VDK PNPL 70 PRF 1000 ML 008200074732,960,973,"1,370",884,"1,256","3,496",979,"5,526","5,835","3,204","1,054",979,"1,030",700,885,806,"1,347","1,548","1,288",867,883,649,732,899,692,495,"1,079","1,077","1,079","1,555","1,730","1,099",64,60,93,57,85,233,61,376,395,215,66,61,64,44,55,51,90,102,88,54,57,42,47,60,43,32,68,73,69,103,110,73,135.06,145.90,132.59,139.60,132.99,135.10,144.43,132.38,132.99,133.81,143.67,144.42,144.80,143.12,144.84,142.18,135.29,136.63,131.91,144.59,139.53,139.17,140.12,134.85,144.80,139.30,142.77,132.00,141.02,135.93,141.63,135.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PNP VDK PNPL 70 PRF 1750 ML 008200074733,"5,169","5,936","9,007","6,299","7,511","8,251","7,249","6,980","8,084","5,719","6,856","7,621","7,107","6,739","10,130","8,041","7,312","11,571","11,333","10,255","13,402","9,374","9,321","12,853","8,755","8,173","16,109","12,497","12,616","13,630","11,560","10,239",302,349,532,367,428,466,409,393,456,320,389,426,395,378,571,465,412,658,647,589,776,527,523,716,489,455,900,697,700,759,640,570,88.04,87.49,87.09,88.29,90.28,91.08,91.17,91.37,91.19,91.94,90.66,92.01,92.56,91.71,91.26,88.94,91.27,90.45,90.10,89.56,88.84,91.50,91.68,92.34,92.10,92.40,92.07,92.23,92.71,92.38,92.91,92.40,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.6,0.5
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PNP VDK PNPL 70 PRF 375 ML 008200000245,215,150,247,310,205,439,320,525,399,259,268,285,317,199,274,209,115,50,135,72,10,20,7,,10,6,,,,,,,34,24,38,49,34,69,52,85,64,42,43,47,51,28,38,31,18,9,21,13,2,4,1,,2,1,,,,,,,154.11,149.71,156.83,151.07,143.41,151.40,148.74,147.91,149.18,148.08,149.45,146.51,150.13,171.55,173.31,163.60,154.19,133.36,155.58,136.90,120.24,119.52,166.43,,120.24,142.62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PNP VDK PNPL 70 PRF 750 ML 008200074731,"46,547","43,477","66,050","55,463","56,509","88,038","70,362","58,481","73,151","58,525","51,829","67,947","60,424","59,946","75,159","66,880","63,997","98,431","91,552","74,941","92,974","71,389","65,211","94,475","75,910","70,769","100,209","90,264","98,005","113,025","93,639","80,098","4,192","3,922","5,762","4,967","5,050","7,871","6,244","5,267","6,482","5,246","4,953","6,201","5,406","5,160","6,478","5,779","5,603","8,482","8,185","6,488","8,016","6,131","5,669","8,006","6,432","5,948","8,624","7,467","8,134","9,343","7,671","6,530",133.29,133.09,137.60,134.04,134.34,134.27,135.27,133.29,135.48,133.92,125.63,131.55,134.19,139.46,139.28,138.93,137.11,139.32,134.28,138.67,139.24,139.79,138.10,141.66,141.69,142.83,139.50,145.11,144.64,145.23,146.54,147.25,2.3,2.2,2.3,2.4,2.5,2.7,2.8,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.7,2.6,3.4,4.1,3.8,3.6,3.5,3.4,3.6,3.6,3.5,3.6,3.7,3.9,3.7,3.8,3.5
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PNP VDK PNPL 70 PRF PLST 200 ML 008200078774,,,,,,,,,,,,,,14,32,"2,057","1,460",623,830,,,,,,,,,,,416,765,252,,,,,,,,,,,,,,4,9,516,367,156,208,,,,,,,,,,,199,368,109,,,,,,,,,,,,,,157.30,157.50,179.52,179.42,179.72,179.75,,,,,,,,,,,94.19,93.65,104.04,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PNP VDK PNPL 70 PRF PLST 375 ML 008200078665,,,,,,,,,,,,,,,,,36,114,42,125,149,31,85,203,130,84,119,50,50,295,71,89,,,,,,,,,,,,,,,,,6,19,7,19,23,5,13,34,20,12,18,8,8,47,12,15,,,,,,,,,,,,,,,,,143.76,143.70,143.60,158.35,155.76,148.09,156.59,142.92,155.64,167.76,158.22,149.46,149.46,150.62,142.96,142.05,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PNP VDK PNPL 70 PRF PLST 50 ML 008200000244,"1,117",721,"1,566","1,348","1,336","2,072","2,197","4,787","5,297","2,467","1,543",824,796,"2,714","2,610","5,375","4,078","4,295","1,427","2,060","2,930","1,817","1,898","4,592","2,716","2,358","2,783","3,359","3,952","3,824","4,145","4,749","1,010",590,"1,330","1,090","1,141","1,746","1,874","4,108","4,418","2,109","1,329",712,704,"2,240","2,185","4,592","3,455","3,775","1,279","1,820","2,524","1,656","1,730","4,030","2,582","2,277","2,734","2,955","3,718","3,557","3,688","4,225",197.59,218.19,210.26,220.92,209.07,211.88,209.32,208.08,214.11,208.82,207.44,206.52,201.79,216.37,213.32,209.00,210.77,203.15,199.26,202.16,207.32,195.89,195.85,203.48,187.88,184.92,181.78,202.99,189.84,191.98,200.68,200.73,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PR VDK 1000 ML 008200074664,17,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,153.06,,,,,,,,,,,,,,133.24,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PR VDK 70 PRF 750 ML 008200074663,79,44,105,84,46,57,41,20,20,,35,13,,12,,14,28,,,,,39,16,,,,,,,30,,,9,4,13,8,4,5,4,2,2,,4,1,,1,,2,4,,,,,3,2,,,,,,,2,,,105.67,131.41,96.85,125.60,139.52,137.77,123.00,122.64,122.64,,104.99,156.51,,144.46,,83.71,83.96,,,,,155.88,95.69,,,,,,,179.52,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PR VDK 70 PRF PLST 50 ML 008200000222,,28,2,,2,4,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,24,2,,1,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,208.66,181.82,,331.67,361.82,339.41,,361.82,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PSN FRT VDK 70 PRF 1000 ML 008200073994,327,365,523,163,122,286,128,93,269,232,105,143,154,225,220,177,275,129,54,43,43,80,90,48,,30,47,32,30,50,,,24,25,37,11,8,20,9,6,20,18,7,9,10,15,15,12,20,10,4,3,3,5,6,3,,2,3,2,2,3,,,120.33,128.95,127.03,133.71,137.14,128.69,128.29,139.04,120.88,116.09,134.61,142.91,138.34,135.06,132.24,132.92,123.90,116.04,121.10,129.04,128.44,143.44,134.54,144.05,,135.05,142.55,145.42,135.05,150.06,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PSN FRT VDK 70 PRF 1750 ML 008200073995,,,56,20,117,65,83,179,204,61,36,54,54,54,72,54,54,126,18,162,144,108,72,108,36,90,126,18,72,72,54,90,,,3,1,7,4,5,12,12,3,2,3,3,3,4,3,3,7,1,9,8,6,4,6,2,5,7,1,4,4,3,5,,,96.00,103.04,86.06,83.24,85.13,76.71,87.59,104.58,92.49,92.57,92.57,92.57,92.49,92.57,92.57,92.53,92.73,92.52,92.55,92.57,92.49,92.57,92.49,92.54,92.53,92.73,92.49,92.49,92.57,92.54,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PSN FRT VDK 70 PRF 750 ML 008200073993,"8,258","8,221","11,182","10,280","9,904","15,043","11,051","11,034","15,370","11,123","9,292","9,978","8,402","7,193","10,585","12,471","8,644","13,321","9,781","11,375","11,804","10,845","9,797","13,510","5,593","3,770","6,660","7,495","4,141","6,437","4,582","3,137",777,780,"1,126",918,900,"1,391","1,017","1,011","1,450","1,095",841,990,753,705,"1,018","1,102",877,"1,369",985,"1,096","1,189","1,008",896,"1,174",447,269,523,487,277,462,331,229,127.54,126.46,119.23,134.38,132.14,129.81,130.43,131.08,127.25,121.93,132.61,121.01,133.90,122.52,124.79,135.86,118.34,116.81,119.17,124.65,119.16,129.13,131.20,138.10,150.13,168.31,152.95,184.82,179.30,167.25,166.31,164.26,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS PSN FRT VDK 70 PRF PLST 50 ML 008200000176,744,646,"1,559","1,874","1,192","2,827","2,084","4,001","2,273","1,322","1,297",720,147,200,191,"2,074",125,54,869,"2,164","2,173",388,26,"1,062",180,412,111,547,"1,132","2,544","3,087",296,637,549,"1,290","1,581","1,052","2,447","1,807","3,582","1,950","1,197","1,140",581,136,202,167,"1,708",112,54,822,"1,849","1,952",364,26,974,181,347,112,443,909,"2,108","2,542",257,208.58,209.99,215.86,211.63,202.20,206.33,205.96,199.45,208.16,197.17,203.18,221.21,193.63,176.78,203.38,216.76,198.37,176.57,188.65,209.02,198.80,190.57,177.24,194.87,177.91,211.81,176.93,220.76,222.30,215.51,216.83,205.70,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS RSP LGHT VDK RSPB 1000 ML 008200000397,"62,398","68,545","79,559","72,011","72,737","106,874","94,933","77,193","98,100","64,555","64,466","100,038","72,684","75,407","82,287","60,944","72,566","85,233","72,968","56,812","66,941","50,133","46,451","69,853","49,121","45,000","67,479","56,979","62,326","76,544","61,919","56,426","4,234","4,642","5,425","4,913","4,940","7,369","6,607","5,335","6,827","4,467","4,496","6,889","5,130","5,545","6,088","4,459","5,216","6,025","4,910","3,825","4,475","3,337","3,122","4,721","3,314","3,018","4,521","3,822","4,170","5,156","4,213","3,774",132.64,132.91,131.99,131.92,132.53,130.54,129.34,130.23,129.34,130.09,129.06,130.70,127.54,122.41,121.67,123.02,125.21,127.32,133.77,133.69,134.63,135.21,133.91,133.17,133.43,134.22,134.35,134.17,134.52,133.62,132.30,134.57,1.5,1.4,1.4,1.5,1.5,1.7,1.8,1.7,1.6,1.4,1.5,1.6,1.5,1.5,1.4,1.4,1.4,1.5,1.6,1.5,1.4,1.3,1.3,1.4,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.4
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS RSP VDK RSPB 375 ML 008200000398,"17,291","16,897","19,793","16,691","17,327","21,700","20,616","18,542","23,239","17,875","16,680","14,679","6,294","4,073","3,536","2,656","1,668","1,258","1,141",831,"1,044",556,378,601,319,264,300,186,213,265,146,187,"3,184","3,181","3,243","2,738","2,748","3,422","3,285","2,989","3,775","2,901","2,692","2,324",980,608,528,378,246,175,157,110,140,78,56,86,45,38,40,23,28,35,20,22,130.25,127.38,146.37,146.17,151.21,152.06,150.49,148.77,147.61,147.77,148.61,151.47,154.09,160.56,160.71,168.66,162.25,172.50,174.03,180.97,179.41,171.03,161.88,167.53,167.92,166.29,179.65,194.07,182.11,181.76,174.88,203.52,0.7,0.7,0.7,0.7,0.7,0.9,1.0,0.9,0.9,0.9,0.9,0.8,0.5,0.4,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS RSP VDK RSPB 70 PRF 10PK 50 ML 008200072695,248,307,287,307,307,462,373,326,459,281,343,434,473,345,698,791,633,833,711,620,461,558,500,493,283,378,335,395,378,494,487,518,20,30,29,31,30,46,37,34,193,60,136,171,77,35,69,138,140,138,69,59,41,83,47,47,28,37,34,40,38,48,47,51,223.02,184.05,178.10,178.02,184.05,180.49,181.57,172.41,42.76,84.29,45.31,45.65,110.49,177.17,181.90,103.09,81.36,108.55,185.36,189.17,202.15,120.92,191.24,188.58,182.02,183.91,177.14,177.70,179.03,185.22,186.45,182.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,DIAGEO PLC,SMIRNOFF,SMIRNOFF TWIST,SMRN TWS RSP VDK RSPB 70 PRF 1750 ML 008200072399,"317,711","313,045","382,085","302,350","324,255","424,417","356,181","336,143","403,354","292,948","325,377","411,347","327,789","325,433","393,213","324,359","337,452","426,412","378,623","343,962","429,362","323,137","317,480","421,513","337,561","321,169","516,616","410,603","400,827","475,187","381,130","360,160","17,898","17,899","21,076","16,670","17,810","23,610","19,987","18,214","21,993","15,882","18,476","23,415","18,427","18,042","21,328","17,433","18,427","23,234","21,048","18,528","22,569","16,824","16,984","22,739","18,269","17,282","27,283","21,207","21,284","25,409","20,157","18,622",91.31,89.97,93.25,93.30,93.66,92.47,91.67,94.94,94.34,94.88,90.59,90.37,91.51,92.78,94.84,95.71,94.20,94.41,92.53,95.50,97.86,98.80,96.16,95.36,95.05,95.60,97.40,99.60,96.87,96.20,97.26,99.49,5.7,5.7,5.7,5.7,5.9,6.2,6.3,6.1,6.0,5.4,6.1,6.2,6.1,6.0,6.0,6.0,6.2,6.5,6.9,6.5,6.2,6.1,6.1,6.5,6.3,6.2,6.9,6.8,6.8,6.5,6.8,6.5
